studyName,Cruise,"Cycle (Event Log)","Datetime PST (Event Log)","Latitude (Event Log) (º)","Longitude (Event Log) (º)","Event Number","Cast Number","Bottle Number","Depth (m)","Heterotrophic Bacteria (number/ml)","Prochlorococcus (number/ml)","Synechococcus (number/ml)","Picoeukaryotes (number/ml)",Notes
P1706,P1706,Cycle1,"2017-06-12 01:03:25",34.87215,-121.1535,281,24,17,30,1638000,,2769,27103,
P1706,P1706,Cycle1,"2017-06-12 01:03:25",34.87215,-121.1535,281,24,15,40,753165,,630,6011,
P1706,P1706,Cycle1,"2017-06-12 01:03:25",34.87215,-121.1535,281,24,13,50,687212,,512,6825,
P1706,P1706,Cycle2,"2017-06-13 01:00:59",34.7329,-121.7072,300,25,23,3,1038975,,2258,14844,
P1706,P1706,Cycle2,"2017-06-13 01:00:59",34.7329,-121.7072,300,25,19,5,1020272,,2244,19110,
P1706,P1706,Cycle2,"2017-06-13 01:00:59",34.7329,-121.7072,300,25,15,8,934566,,2231,19163,
P1706,P1706,Cycle2,"2017-06-13 01:00:59",34.7329,-121.7072,300,25,11,12,1023658,,2533,34886,
P1706,P1706,Cycle2,"2017-06-13 01:00:59",34.7329,-121.7072,300,25,8,20,954516,,2323,21709,
P1706,P1706,Cycle2,"2017-06-13 01:00:59",34.7329,-121.7072,300,25,5,25,739856,,1273,15041,
P1706,P1706,Cycle2,"2017-06-14 01:08:29",34.71535,-121.9185,328,29,23,3,1038043,,2468,14687,
P1706,P1706,Cycle2,"2017-06-14 01:08:29",34.71535,-121.9185,328,29,19,8,1043083,,2376,13624,
P1706,P1706,Cycle2,"2017-06-14 01:08:29",34.71535,-121.9185,328,29,15,12,1008486,,2310,13007,
P1706,P1706,Cycle2,"2017-06-14 01:08:29",34.71535,-121.9185,328,29,11,20,1087643,,2284,15186,
P1706,P1706,Cycle2,"2017-06-14 01:08:29",34.71535,-121.9185,328,29,8,30,1006793,,2415,13886,
P1706,P1706,Cycle2,"2017-06-14 01:08:29",34.71535,-121.9185,328,29,5,40,1042834,,2835,15593,
P1706,P1706,Cycle2,"2017-06-15 00:57:38",34.7238,-122.1374,352,31,23,3,1044225,,1706,11878,
P1706,P1706,Cycle2,"2017-06-15 00:57:38",34.7238,-122.1374,352,31,19,8,1069688,,1733,13427,
P1706,P1706,Cycle2,"2017-06-15 00:57:38",34.7238,-122.1374,352,31,15,12,1052520,,1772,14031,
P1706,P1706,Cycle2,"2017-06-15 00:57:38",34.7238,-122.1374,352,31,11,20,985373,,1851,12718,
P1706,P1706,Cycle2,"2017-06-15 00:57:38",34.7238,-122.1374,352,31,8,25,1034158,,1851,15343,
P1706,P1706,Cycle2,"2017-06-15 00:57:38",34.7238,-122.1374,352,31,5,35,822045,,840,5736,
P1706,P1706,Cycle2,"2017-06-16 01:02:20",34.70543,-122.2775,375,33,23,3,1031612,,1562,14031,
P1706,P1706,Cycle2,"2017-06-16 01:02:20",34.70543,-122.2775,375,33,19,8,892841,,1628,18073,
P1706,P1706,Cycle2,"2017-06-16 01:02:20",34.70543,-122.2775,375,33,15,12,1058059,,1536,11918,
P1706,P1706,Cycle2,"2017-06-16 01:02:20",34.70543,-122.2775,375,33,11,20,1051693,,1746,10487,
P1706,P1706,Cycle2,"2017-06-16 01:02:20",34.70543,-122.2775,375,33,8,25,1049724,,1286,9765,
P1706,P1706,Cycle2,"2017-06-16 01:02:20",34.70543,-122.2775,375,33,5,30,1054817,,1444,11012,
P1706,P1706,Cycle2,"2017-06-17 01:02:43",34.68356,-122.3518,396,36,23,3,993759,,1404,9371,
P1706,P1706,Cycle2,"2017-06-17 01:02:43",34.68356,-122.3518,396,36,21,10,1007291,,1234,7783,
P1706,P1706,Cycle2,"2017-06-17 01:02:43",34.68356,-122.3518,396,36,19,20,1009890,,1129,7193,
P1706,P1706,Cycle2,"2017-06-17 01:02:43",34.68356,-122.3518,396,36,17,30,1010166,,1404,8085,
P1706,P1706,Cycle2,"2017-06-17 01:02:43",34.68356,-122.3518,396,36,15,40,990163,,1076,9214,
P1706,P1706,Cycle2,"2017-06-17 01:02:43",34.68356,-122.3518,396,36,13,50,622151,,683,5106,
P1706,P1706,Transect2,"2017-06-17 18:40:14",34.37757,-122.157,407,37,17,3,1030733,,5368,15094,
P1706,P1706,Transect2,"2017-06-17 18:40:14",34.37757,-122.157,407,37,15,11,980057,,4817,16275,
P1706,P1706,Transect2,"2017-06-17 18:40:14",34.37757,-122.157,407,37,13,21,823686,,2638,9371,
P1706,P1706,Transect2,"2017-06-17 18:40:14",34.37757,-122.157,407,37,11,30,871815,,2415,8295,
P1706,P1706,Transect2,"2017-06-17 18:40:14",34.37757,-122.157,407,37,9,39,664926,,958,7101,
P1706,P1706,Transect2,"2017-06-17 18:40:14",34.37757,-122.157,407,37,7,49,663548,,525,3334,
P1706,P1706,Transect2,"2017-06-17 18:40:14",34.37757,-122.157,407,37,5,76,530801,,433,2638,
P1706,P1706,Transect2,"2017-06-17 18:40:14",34.37757,-122.157,407,37,3,100,367697,,341,1378,
P1706,P1706,Transect2,"2017-06-17 20:44:10",34.453,-122.2023,413,38,18,3,1140484,,6116,17246,
P1706,P1706,Transect2,"2017-06-17 20:44:10",34.453,-122.2023,413,38,16,11,1034040,,6392,16288,
P1706,P1706,Transect2,"2017-06-17 20:44:10",34.453,-122.2023,413,38,14,20,952573,,4817,16380,
P1706,P1706,Transect2,"2017-06-17 20:44:10",34.453,-122.2023,413,38,12,31,803539,,1628,8794,
P1706,P1706,Transect2,"2017-06-17 20:44:10",34.453,-122.2023,413,38,10,41,605693,,630,3846,
P1706,P1706,Transect2,"2017-06-17 20:44:10",34.453,-122.2023,413,38,8,49,563273,,394,3911,
P1706,P1706,Transect2,"2017-06-17 20:44:10",34.453,-122.2023,413,38,6,76,413228,,538,2126,
P1706,P1706,Transect2,"2017-06-17 20:44:10",34.453,-122.2023,413,38,3,100,327114,,394,2179,
P1706,P1706,Transect2,"2017-06-17 22:30:59",34.52906,-122.2462,419,39,17,3,1487063,,7337,21328,
P1706,P1706,Transect2,"2017-06-17 22:30:59",34.52906,-122.2462,419,39,15,11,1492313,,7573,21919,
P1706,P1706,Transect2,"2017-06-17 22:30:59",34.52906,-122.2462,419,39,13,21,1463438,,8492,21223,
P1706,P1706,Transect2,"2017-06-17 22:30:59",34.52906,-122.2462,419,39,11,30,1071866,,2218,11235,
P1706,P1706,Transect2,"2017-06-17 22:30:59",34.52906,-122.2462,419,39,9,41,742547,,4633,8846,
P1706,P1706,Transect2,"2017-06-17 22:30:59",34.52906,-122.2462,419,39,7,51,570964,,604,3071,
P1706,P1706,Transect2,"2017-06-17 22:30:59",34.52906,-122.2462,419,39,5,75,441302,,722,1982,
P1706,P1706,Transect2,"2017-06-17 22:30:59",34.52906,-122.2462,419,39,3,102,413529,,302,1614,
P1706,P1706,Transect2,"2017-06-18 00:09:43",34.60196,-122.2898,425,40,17,2,1564500,,8807,23704,
P1706,P1706,Transect2,"2017-06-18 00:09:43",34.60196,-122.2898,425,40,15,10,1493625,,8138,22404,
P1706,P1706,Transect2,"2017-06-18 00:09:43",34.60196,-122.2898,425,40,13,21,1345313,,8597,18244,
P1706,P1706,Transect2,"2017-06-18 00:09:43",34.60196,-122.2898,425,40,11,31,1065291,,2441,17220,
P1706,P1706,Transect2,"2017-06-18 00:09:43",34.60196,-122.2898,425,40,9,39,686096,,919,7232,
P1706,P1706,Transect2,"2017-06-18 00:09:43",34.60196,-122.2898,425,40,7,50,590874,,512,4279,
P1706,P1706,Transect2,"2017-06-18 00:09:43",34.60196,-122.2898,425,40,5,75,474101,,381,3137,
P1706,P1706,Transect2,"2017-06-18 00:09:43",34.60196,-122.2898,425,40,3,99,365584,,276,1628,
P1706,P1706,Transect2,"2017-06-18 01:38:39",34.67781,-122.3345,431,41,17,4,1154751,,4213,15054,
P1706,P1706,Transect2,"2017-06-18 01:38:39",34.67781,-122.3345,431,41,15,10,1089795,,3885,14385,
P1706,P1706,Transect2,"2017-06-18 01:38:39",34.67781,-122.3345,431,41,13,20,1078796,,4292,14713,
P1706,P1706,Transect2,"2017-06-18 01:38:39",34.67781,-122.3345,431,41,11,35,998393,,3111,14897,
P1706,P1706,Transect2,"2017-06-18 01:38:39",34.67781,-122.3345,431,41,9,48,784613,,1076,8584,
P1706,P1706,Transect2,"2017-06-18 01:38:39",34.67781,-122.3345,431,41,7,54,622178,,643,3951,
P1706,P1706,Transect2,"2017-06-18 01:38:39",34.67781,-122.3345,431,41,5,74,461252,,341,2940,
P1706,P1706,Transect2,"2017-06-18 01:38:39",34.67781,-122.3345,431,41,3,100,401769,,236,2126,
P1706,P1706,Transect2,"2017-06-18 03:09:29",34.75476,-122.3798,437,42,17,2,1172417,,4069,28153,
P1706,P1706,Transect2,"2017-06-18 03:09:29",34.75476,-122.3798,437,42,15,7,1056208,,3504,31421,
P1706,P1706,Transect2,"2017-06-18 03:09:29",34.75476,-122.3798,437,42,13,16,1020482,,4423,34335,
P1706,P1706,Transect2,"2017-06-18 03:09:29",34.75476,-122.3798,437,42,11,24,997894,,2927,22772,
P1706,P1706,Transect2,"2017-06-18 03:09:29",34.75476,-122.3798,437,42,9,32,987617,,1628,11274,
P1706,P1706,Transect2,"2017-06-18 03:09:29",34.75476,-122.3798,437,42,7,41,1011518,,1273,6602,
P1706,P1706,Transect2,"2017-06-18 03:09:29",34.75476,-122.3798,437,42,5,61,637166,,433,3413,
P1706,P1706,Transect2,"2017-06-18 03:09:29",34.75476,-122.3798,437,42,3,81,415656,,197,2743,
P1706,P1706,Transect2,"2017-06-18 05:05:23",34.83019,-122.4246,443,43,17,4,1464750,,4371,27471,
P1706,P1706,Transect2,"2017-06-18 05:05:23",34.83019,-122.4246,443,43,15,9,1404375,,5434,27405,
P1706,P1706,Transect2,"2017-06-18 05:05:23",34.83019,-122.4246,443,43,13,16,1123710,,3124,18900,
P1706,P1706,Transect2,"2017-06-18 05:05:23",34.83019,-122.4246,443,43,11,24,988155,,1588,8426,
P1706,P1706,Transect2,"2017-06-18 05:05:23",34.83019,-122.4246,443,43,9,31,1014536,,1247,7901,
P1706,P1706,Transect2,"2017-06-18 05:05:23",34.83019,-122.4246,443,43,7,41,613226,,499,4121,
P1706,P1706,Transect2,"2017-06-18 05:05:23",34.83019,-122.4246,443,43,5,60,646682,,236,3491,
P1706,P1706,Transect2,"2017-06-18 05:05:23",34.83019,-122.4246,443,43,3,81,698473,,551,3675,
P1706,P1706,Transect2,"2017-06-18 06:58:11",34.90509,-122.469,450,44,17,3,1100216,,3006,15094,
P1706,P1706,Transect2,"2017-06-18 06:58:11",34.90509,-122.469,450,44,15,10,1072221,,3491,19976,
P1706,P1706,Transect2,"2017-06-18 06:58:11",34.90509,-122.469,450,44,13,20,966722,,2874,26749,
P1706,P1706,Transect2,"2017-06-18 06:58:11",34.90509,-122.469,450,44,11,30,1063086,,1916,10553,
P1706,P1706,Transect2,"2017-06-18 06:58:11",34.90509,-122.469,450,44,9,40,918724,,840,7101,
P1706,P1706,Transect2,"2017-06-18 06:58:11",34.90509,-122.469,450,44,7,50,668430,,604,5539,
P1706,P1706,Transect2,"2017-06-18 06:58:11",34.90509,-122.469,450,44,5,76,703434,,1037,4358,
P1706,P1706,Transect2,"2017-06-18 06:58:11",34.90509,-122.469,450,44,3,102,662393,,709,6366,
P1706,P1706,Transect2,"2017-06-18 08:21:33",34.97994,-122.513,456,45,17,3,1042125,,3268,11288,
P1706,P1706,Transect2,"2017-06-18 08:21:33",34.97994,-122.513,456,45,15,10,1094783,,2901,10868,
P1706,P1706,Transect2,"2017-06-18 08:21:33",34.97994,-122.513,456,45,13,20,1101489,,3216,12876,
P1706,P1706,Transect2,"2017-06-18 08:21:33",34.97994,-122.513,456,45,11,30,1030103,,3150,16262,
P1706,P1706,Transect2,"2017-06-18 08:21:33",34.97994,-122.513,456,45,9,40,1162639,,3386,13269,
P1706,P1706,Transect2,"2017-06-18 08:21:33",34.97994,-122.513,456,45,7,50,644516,,827,5893,
P1706,P1706,Transect2,"2017-06-18 08:21:33",34.97994,-122.513,456,45,5,75,760751,,368,4095,
P1706,P1706,Transect2,"2017-06-18 08:21:33",34.97994,-122.513,456,45,3,100,417244,,223,2520,
P1706,P1706,Transect2,"2017-06-18 09:45:53",35.05451,-122.5597,462,46,17,4,990006,40,10421,37039,
P1706,P1706,Transect2,"2017-06-18 09:45:53",35.05451,-122.5597,462,46,15,15,962181,17,8216,34256,
P1706,P1706,Transect2,"2017-06-18 09:45:53",35.05451,-122.5597,462,46,13,30,1016623,8,5355,24846,
P1706,P1706,Transect2,"2017-06-18 09:45:53",35.05451,-122.5597,462,46,11,40,1136533,,5106,15789,
P1706,P1706,Transect2,"2017-06-18 09:45:53",35.05451,-122.5597,462,46,9,49,1201817,,3728,6969,
P1706,P1706,Transect2,"2017-06-18 09:45:53",35.05451,-122.5597,462,46,7,60,741864,,1076,4974,
P1706,P1706,Transect2,"2017-06-18 09:45:53",35.05451,-122.5597,462,46,5,75,559598,,394,1562,
P1706,P1706,Transect2,"2017-06-18 09:45:53",35.05451,-122.5597,462,46,3,102,643991,,420,1116,
P1706,P1706,Transect2,"2017-06-18 11:08:21",35.12397,-122.6,468,47,17,3,965961,53,17653,26604,
P1706,P1706,Transect2,"2017-06-18 11:08:21",35.12397,-122.6,468,47,15,10,963900,45,18323,25476,
P1706,P1706,Transect2,"2017-06-18 11:08:21",35.12397,-122.6,468,47,13,19,1044369,20,8361,33036,
P1706,P1706,Transect2,"2017-06-18 11:08:21",35.12397,-122.6,468,47,11,41,1069491,9,6458,31789,
P1706,P1706,Transect2,"2017-06-18 11:08:21",35.12397,-122.6,468,47,9,60,920693,4,5946,11826,
P1706,P1706,Transect2,"2017-06-18 11:08:21",35.12397,-122.6,468,47,7,79,894968,3,4423,6484,
P1706,P1706,Transect2,"2017-06-18 11:08:21",35.12397,-122.6,468,47,5,100,702253,630,932,1601,
P1706,P1706,Transect2,"2017-06-18 11:08:21",35.12397,-122.6,468,47,3,121,597161,223,263,788,
P1706,P1706,Cycle3,"2017-06-19 01:25:18",34.37428,-123.1765,478,48,23,3,932833,,9975,39454,
P1706,P1706,Cycle3,"2017-06-19 01:25:18",34.37428,-123.1765,478,48,19,12,951576,,9660,37590,
P1706,P1706,Cycle3,"2017-06-19 01:25:18",34.37428,-123.1765,478,48,15,21,941863,,9319,32576,
P1706,P1706,Cycle3,"2017-06-19 01:25:18",34.37428,-123.1765,478,48,11,31,890833,,8413,25935,
P1706,P1706,Cycle3,"2017-06-19 01:25:18",34.37428,-123.1765,478,48,8,41,904509,,8019,26342,
P1706,P1706,Cycle3,"2017-06-19 01:25:18",34.37428,-123.1765,478,48,5,50,831036,,7718,13781,
P1706,P1706,Cycle3,"2017-06-20 01:03:22",34.20087,-123.1077,510,52,23,3,1125023,,5368,41974,
P1706,P1706,Cycle3,"2017-06-20 01:03:22",34.20087,-123.1077,510,52,19,12,1176630,,6156,49718,
P1706,P1706,Cycle3,"2017-06-20 01:03:22",34.20087,-123.1077,510,52,15,20,1220914,,7061,50978,
P1706,P1706,Cycle3,"2017-06-20 01:03:22",34.20087,-123.1077,510,52,11,30,1297931,,8269,58249,
P1706,P1706,Cycle3,"2017-06-20 01:03:22",34.20087,-123.1077,510,52,8,45,1180948,,6812,48379,
P1706,P1706,Cycle3,"2017-06-20 01:03:22",34.20087,-123.1077,510,52,2,70,982971,,5854,38259,
P1706,P1706,Cycle3,"2017-06-21 01:01:46",34.08683,-122.952,539,54,23,3,1004824,7,5486,28836,
P1706,P1706,Cycle3,"2017-06-21 01:01:46",34.08683,-122.952,539,54,19,12,1007580,9,5001,31933,
P1706,P1706,Cycle3,"2017-06-21 01:01:46",34.08683,-122.952,539,54,15,19,1010061,8,4384,30634,
P1706,P1706,Cycle3,"2017-06-21 01:01:46",34.08683,-122.952,539,54,11,30,1121518,7,4528,33377,
P1706,P1706,Cycle3,"2017-06-21 01:01:46",34.08683,-122.952,539,54,8,45,1090123,7,4883,32498,
P1706,P1706,Cycle3,"2017-06-21 01:01:46",34.08683,-122.952,539,54,3,60,929460,10,4095,23297,
P1706,P1706,Cycle3,"2017-06-22 00:59:59",34.01984,-122.6032,561,56,22,3,890387,9,3675,28731,
P1706,P1706,Cycle3,"2017-06-22 00:59:59",34.01984,-122.6032,561,56,20,12,890308,8,4174,27471,
P1706,P1706,Cycle3,"2017-06-22 00:59:59",34.01984,-122.6032,561,56,18,20,913408,8,3399,31448,
P1706,P1706,Cycle3,"2017-06-22 00:59:59",34.01984,-122.6032,561,56,16,30,867234,7,3557,31749,
P1706,P1706,Cycle3,"2017-06-22 00:59:59",34.01984,-122.6032,561,56,14,45,897107,9,4279,31434,
P1706,P1706,Cycle3,"2017-06-22 00:59:59",34.01984,-122.6032,561,56,12,60,693971,21,5211,6549,
P1706,P1706,Cycle0,,,,574.1,58,17,3,595311,144,18926,2494,
P1706,P1706,Cycle0,,,,574.1,58,15,20,595494,136,19071,3189,
P1706,P1706,Cycle0,,,,574.1,58,13,35,590244,149,18992,2638,
P1706,P1706,Cycle0,,,,574.1,58,11,50,315105,103,2297,1431,
P1706,P1706,Cycle0,,,,574.1,58,9,65,511416,93,2218,2349,
P1706,P1706,Cycle0,,,,574.1,58,7,79,421208,37,538,2927,
P1706,P1706,Cycle0,,,,574.1,58,5,100,241723,24,105,1194,
P1706,P1706,Cycle0,,,,574.1,58,3,119,195602,5,118,669,
P1706,P1706,Transect3,"2017-06-22 18:49:19",33.86212,-122.6882,575,59,17,2,601689,146,19924,2678,
P1706,P1706,Transect3,"2017-06-22 18:49:19",33.86212,-122.6882,575,59,15,20,585191,155,20055,3111,
P1706,P1706,Transect3,"2017-06-22 18:49:19",33.86212,-122.6882,575,59,13,35,598697,152,20816,3019,
P1706,P1706,Transect3,"2017-06-22 18:49:19",33.86212,-122.6882,575,59,11,50,563627,195,6654,2835,
P1706,P1706,Transect3,"2017-06-22 18:49:19",33.86212,-122.6882,575,59,9,64,583419,120,4410,3216,
P1706,P1706,Transect3,"2017-06-22 18:49:19",33.86212,-122.6882,575,59,7,81,378696,38,315,3570,
P1706,P1706,Transect3,"2017-06-22 18:49:19",33.86212,-122.6882,575,59,5,101,286112,21,263,1273,
P1706,P1706,Transect3,"2017-06-22 18:49:19",33.86212,-122.6882,575,59,3,120,209724,2,118,525,
P1706,P1706,Transect3,"2017-06-22 19:51:01",33.90395,-122.6628,580,60,17,2,520538,147,14949,2678,
P1706,P1706,Transect3,"2017-06-22 19:51:01",33.90395,-122.6628,580,60,15,21,448219,125,12705,2599,
P1706,P1706,Transect3,"2017-06-22 19:51:01",33.90395,-122.6628,580,60,13,36,563299,130,15409,3583,
P1706,P1706,Transect3,"2017-06-22 19:51:01",33.90395,-122.6628,580,60,11,51,610208,159,19228,6943,
P1706,P1706,Transect3,"2017-06-22 19:51:01",33.90395,-122.6628,580,60,9,61,663324,67,8374,7744,
P1706,P1706,Transect3,"2017-06-22 19:51:01",33.90395,-122.6628,580,60,7,71,490928,57,2323,5723,
P1706,P1706,Transect3,"2017-06-22 19:51:01",33.90395,-122.6628,580,60,5,81,363943,28,630,2323,
P1706,P1706,Transect3,"2017-06-22 19:51:01",33.90395,-122.6628,580,60,3,101,297701,5,407,564,
P1706,P1706,Transect3,"2017-06-22 20:59:22",33.94297,-122.6372,585,61,17,2,514631,139,13834,2993,
P1706,P1706,Transect3,"2017-06-22 20:59:22",33.94297,-122.6372,585,61,15,20,526037,127,14254,3413,
P1706,P1706,Transect3,"2017-06-22 20:59:22",33.94297,-122.6372,585,61,13,35,556710,135,15999,4226,
P1706,P1706,Transect3,"2017-06-22 20:59:22",33.94297,-122.6372,585,61,11,49,916939,76,53826,11970,
P1706,P1706,Transect3,"2017-06-22 20:59:22",33.94297,-122.6372,585,61,9,59,830064,39,27628,9752,
P1706,P1706,Transect3,"2017-06-22 20:59:22",33.94297,-122.6372,585,61,7,70,521496,28,3767,2966,
P1706,P1706,Transect3,"2017-06-22 20:59:22",33.94297,-122.6372,585,61,5,81,427691,22,1982,1641,
P1706,P1706,Transect3,"2017-06-22 20:59:22",33.94297,-122.6372,585,61,3,100,309278,3,368,420,
P1706,P1706,Transect3,"2017-06-22 22:06:19",33.98262,-122.6111,590,62,17,2,607766,72,17036,6116,
P1706,P1706,Transect3,"2017-06-22 22:06:19",33.98262,-122.6111,590,62,15,20,721626,61,21210,8899,
P1706,P1706,Transect3,"2017-06-22 22:06:19",33.98262,-122.6111,590,62,13,29,724251,57,23034,8636,
P1706,P1706,Transect3,"2017-06-22 22:06:19",33.98262,-122.6111,590,62,11,40,828778,42,30201,9004,
P1706,P1706,Transect3,"2017-06-22 22:06:19",33.98262,-122.6111,590,62,9,51,873101,23,20777,8466,
P1706,P1706,Transect3,"2017-06-22 22:06:19",33.98262,-122.6111,590,62,7,64,446486,14,1759,1785,
P1706,P1706,Transect3,"2017-06-22 22:06:19",33.98262,-122.6111,590,62,5,80,357998,9,801,1024,
P1706,P1706,Transect3,"2017-06-22 22:06:19",33.98262,-122.6111,590,62,3,101,289905,5,341,630,
P1706,P1706,Transect3,"2017-06-22 23:17:18",34.02302,-122.5839,595,63,17,2,693171,46,13335,10854,
P1706,P1706,Transect3,"2017-06-22 23:17:18",34.02302,-122.5839,595,63,15,16,933909,21,8846,31146,
P1706,P1706,Transect3,"2017-06-22 23:17:18",34.02302,-122.5839,595,63,13,31,904549,4,2717,30476,
P1706,P1706,Transect3,"2017-06-22 23:17:18",34.02302,-122.5839,595,63,11,41,776934,7,3373,9516,
P1706,P1706,Transect3,"2017-06-22 23:17:18",34.02302,-122.5839,595,63,9,51,603527,16,2953,3531,
P1706,P1706,Transect3,"2017-06-22 23:17:18",34.02302,-122.5839,595,63,7,61,513437,18,1142,2756,
P1706,P1706,Transect3,"2017-06-22 23:17:18",34.02302,-122.5839,595,63,5,73,321563,24,774,1457,
P1706,P1706,Transect3,"2017-06-22 23:17:18",34.02302,-122.5839,595,63,3,101,231000,6,276,696,
P1706,P1706,Transect3,"2017-06-23 00:53:40",34.06125,-122.5583,602,64,17,2,698919,,2258,24150,
P1706,P1706,Transect3,"2017-06-23 00:53:40",34.06125,-122.5583,602,64,15,15,1106477,,5119,50820,
P1706,P1706,Transect3,"2017-06-23 00:53:40",34.06125,-122.5583,602,64,13,29,904116,,2559,22746,
P1706,P1706,Transect3,"2017-06-23 00:53:40",34.06125,-122.5583,602,64,11,39,656919,,1864,15763,
P1706,P1706,Transect3,"2017-06-23 00:53:40",34.06125,-122.5583,602,64,9,49,478524,,1339,17509,
P1706,P1706,Transect3,"2017-06-23 00:53:40",34.06125,-122.5583,602,64,7,60,397058,,1089,26250,
P1706,P1706,Transect3,"2017-06-23 00:53:40",34.06125,-122.5583,602,64,5,75,277922,,643,25043,
P1706,P1706,Transect3,"2017-06-23 00:53:40",34.06125,-122.5583,602,64,3,99,279090,,368,3688,
P1706,P1706,Transect3,"2017-06-23 02:19:35",34.10096,-122.5325,607,65,17,2,885531,7,3754,32432,
P1706,P1706,Transect3,"2017-06-23 02:19:35",34.10096,-122.5325,607,65,15,15,778772,4,2139,25384,
P1706,P1706,Transect3,"2017-06-23 02:19:35",34.10096,-122.5325,607,65,13,24,822347,6,2940,22877,
P1706,P1706,Transect3,"2017-06-23 02:19:35",34.10096,-122.5325,607,65,11,35,753559,4,3045,15501,
P1706,P1706,Transect3,"2017-06-23 02:19:35",34.10096,-122.5325,607,65,9,46,765896,5,2809,8794,
P1706,P1706,Transect3,"2017-06-23 02:19:35",34.10096,-122.5325,607,65,7,54,676436,2,1496,1890,
P1706,P1706,Transect3,"2017-06-23 02:19:35",34.10096,-122.5325,607,65,5,77,463680,,709,14884,
P1706,P1706,Transect3,"2017-06-23 02:19:35",34.10096,-122.5325,607,65,3,100,279576,,354,1614,
P1706,P1706,Transect3,"2017-06-23 03:25:07",34.14156,-122.5064,612,66,17,2,956471,,1929,42315,
P1706,P1706,Transect3,"2017-06-23 03:25:07",34.14156,-122.5064,612,66,15,14,747600,,2297,16144,
P1706,P1706,Transect3,"2017-06-23 03:25:07",34.14156,-122.5064,612,66,13,26,821717,,2940,14884,
P1706,P1706,Transect3,"2017-06-23 03:25:07",34.14156,-122.5064,612,66,11,36,694628,,1693,11353,
P1706,P1706,Transect3,"2017-06-23 03:25:07",34.14156,-122.5064,612,66,9,44,686109,,2034,11288,
P1706,P1706,Transect3,"2017-06-23 03:25:07",34.14156,-122.5064,612,66,7,55,625157,,1759,6077,
P1706,P1706,Transect3,"2017-06-23 03:25:07",34.14156,-122.5064,612,66,5,75,454401,,669,9988,
P1706,P1706,Transect3,"2017-06-23 03:25:07",34.14156,-122.5064,612,66,3,100,244768,,459,2573,
P1706,P1706,Transect3,"2017-06-23 04:28:07",34.18163,-122.4808,617,67,17,3,848951,,2061,36488,
P1706,P1706,Transect3,"2017-06-23 04:28:07",34.18163,-122.4808,617,67,15,15,661894,,2100,13650,
P1706,P1706,Transect3,"2017-06-23 04:28:07",34.18163,-122.4808,617,67,13,24,658678,,1824,11589,
P1706,P1706,Transect3,"2017-06-23 04:28:07",34.18163,-122.4808,617,67,11,35,601558,,1549,11957,
P1706,P1706,Transect3,"2017-06-23 04:28:07",34.18163,-122.4808,617,67,9,44,631509,,604,13401,
P1706,P1706,Transect3,"2017-06-23 04:28:07",34.18163,-122.4808,617,67,7,55,522966,,578,7901,
P1706,P1706,Transect3,"2017-06-23 04:28:07",34.18163,-122.4808,617,67,5,75,271189,,433,3386,
P1706,P1706,Transect3,"2017-06-23 04:28:07",34.18163,-122.4808,617,67,3,99,214082,,197,5526,
P1706,P1706,Transect3,"2017-06-23 05:30:46",34.22098,-122.4548,622,68,17,3,674993,,3662,15658,
P1706,P1706,Transect3,"2017-06-23 05:30:46",34.22098,-122.4548,622,68,15,16,746931,,3452,13191,
P1706,P1706,Transect3,"2017-06-23 05:30:46",34.22098,-122.4548,622,68,13,25,781134,,1851,8308,
P1706,P1706,Transect3,"2017-06-23 05:30:46",34.22098,-122.4548,622,68,11,34,634016,,945,9660,
P1706,P1706,Transect3,"2017-06-23 05:30:46",34.22098,-122.4548,622,68,9,45,343573,,643,17653,
P1706,P1706,Transect3,"2017-06-23 05:30:46",34.22098,-122.4548,622,68,7,54,282686,,761,8623,
P1706,P1706,Transect3,"2017-06-23 05:30:46",34.22098,-122.4548,622,68,5,76,240489,,289,2468,
P1706,P1706,Transect3,"2017-06-23 05:30:46",34.22098,-122.4548,622,68,3,100,255360,,197,2061,
P1706,P1706,Cycle4,"2017-06-24 01:03:34",34.40168,-123.0684,637,69,23,2,781213,,1168,4659,
P1706,P1706,Cycle4,"2017-06-24 01:03:34",34.40168,-123.0684,637,69,19,12,866434,,1444,5906,
P1706,P1706,Cycle4,"2017-06-24 01:03:34",34.40168,-123.0684,637,69,15,21,946431,,1260,4830,
P1706,P1706,Cycle4,"2017-06-24 01:03:34",34.40168,-123.0684,637,69,11,31,1069556,,1339,9870,
P1706,P1706,Cycle4,"2017-06-24 01:03:34",34.40168,-123.0684,637,69,8,41,1128842,,1378,9608,
P1706,P1706,Cycle4,"2017-06-24 01:03:34",34.40168,-123.0684,637,69,2,70,547181,,210,4213,
P1706,P1706,Cycle4,"2017-06-25 01:04:36",34.44821,-122.9853,675,73,23,2,955316,,1536,5565,
P1706,P1706,Cycle4,"2017-06-25 01:04:36",34.44821,-122.9853,675,73,19,12,991449,,1641,5788,
P1706,P1706,Cycle4,"2017-06-25 01:04:36",34.44821,-122.9853,675,73,15,20,986318,,2179,5775,
